id	text_without_diac	text
20587	????? ????? ????? ???? ?????? ????? ???? ??????? ???? ?????? ????? ???? ???????	???????? ???????? ???????? ??????? ??????????? ???????? ??????? ???????????? ??????? ??????????? ???????? ??????? ????????????
20621	????? ????? ????? ??????? ?? ??????? ??? ?? ?????? ??????? ?? ??????? ??? ?? ??????	?????????? ?????????? ?????????? ????????????? ??? ???????????? ????? ??? ????????? ????????????? ??? ???????????? ????? ??? ?????????
453	???? ???? ???? ???? ???? ??? ???? ???? ???	????????? ????????? ????????? ????????? ??????? ?????? ????????? ??????? ??????
20617	?????? ?????? ?????? ???? ?????? ?????? ??????? ????? ???? ?????? ?????? ??????? ?????	?????????? ?????????? ?????????? ??????? ??????????? ?????????? ???????????? ???????? ??????? ??????????? ?????????? ???????????? ????????
19439	????? ????? ????? ??? ????? ?? ??? ??? ????? ?? ???	???????? ???????? ???????? ?????? ???????? ??? ?????? ?????? ???????? ??? ??????
16414	????? ????? ????? ????? ?????? ????? ?? ???? ? ?? ??????? ? ?? ?????? ????  ????? ?????? ????? ?? ???? ? ?? ??????? ? ?? ?????? ????	??????? ??????? ??????? ????????? ?????????? ??????? ??? ??????? ?? ??? ???????????? ?? ??? ?????????? ??????? ????????? ?????????? ??????? ??? ??????? ?? ??? ???????????? ?? ??? ?????????? ???????
20512	???? ???? ???? ????? ??? ????? ?????? ?????? ????? ??? ????? ?????? ??????	??????? ??????? ??????? ???????? ?????? ???????? ?????????? ?????????? ???????? ?????? ???????? ?????????? ??????????
19926	???? ???? ??? ???? ???? ??? ???? ???? ??? ?????? ??????? ??? ???? ???? ???? ??? ?????? ??????? ??? ???? ???? ???? ???	????????? ??????? ?????? ????????? ??????? ?????? ????????? ??????? ?????? ?????????? ??????????? ?????? ??????? ????????? ??????? ?????? ?????????? ??????????? ?????? ??????? ????????? ??????? ??????
19201	???? ?????? ????? ???? ?????? ????? ???? ?????? ????? ???? ???? ?????? ????? ???????? ?? ??????? ???? ???? ?????? ????? ???????? ?? ???????	??????? ?????????? ?????????? ??????? ?????????? ?????????? ??????? ?????????? ?????????? ???????? ??????? ?????????? ?????????? ?????????????? ??? ????????????? ???????? ??????? ?????????? ?????????? ?????????????? ??? ?????????????
20080	????? ???????? ????? ???????? ????? ???????? ????? ???????? ????? ?? ??????? ????? ???????? ????? ?? ???????	???????? ????????????? ???????? ????????????? ???????? ????????????? ???????? ????????????? ?????????? ??? ????????????? ???????? ????????????? ?????????? ??? ?????????????
19211	???? ????? ???? ????? ???? ????? ????? ???????? ?? ???? ????? ????? ???????? ?? ???? ?????	?????? ????????? ?????? ????????? ?????? ????????? ?????????? ??????????????? ??? ?????? ????????? ?????????? ??????????????? ??? ?????? ?????????
21479	???? ???????? ???? ???????? ???? ???????? ?????? ?? ???? ???????? ?????? ?? ???? ????????	?????? ?????????????? ?????? ?????????????? ?????? ?????????????? ???????????? ??? ?????? ?????????????? ???????????? ??? ?????? ??????????????
18934	???? ??????? ???? ??????? ???? ??????? ??? ??? ??????? ?? ???? ??????? ??? ??? ??????? ?? ???? ???????	?????? ???????????? ?????? ???????????? ?????? ???????????? ?????? ????? ???????????? ??? ?????? ???????????? ?????? ????? ???????????? ??? ?????? ????????????
21517	???? ????? ???? ????? ???? ????? ?? ???? ???? ?? ???? ????? ?? ???? ???? ?? ???? ?????	?????? ????????? ?????? ????????? ?????? ????????? ???? ???????? ??????? ??? ?????? ????????? ???? ???????? ??????? ??? ?????? ?????????
1	??? ??? ?????? ??? ??? ????? ??????? ??? ??????? ??? ?????? ??? ??? ????? ??????? ??? ???????	?????? ????? ?????????? ????? ????? ????????? ???????????? ????? ??????????? ????? ?????????? ????? ?????????? ???????????? ????? ???????????
5	???? ???? ????? ????? ?? ???? ???? ????? ????? ?? ???? ????	????????? ????????? ????????? ????????? ??? ??????? ???????? ????????? ????????? ??? ??????? ????????
8	?????? ?????? ?????? ???? ?????? ??? ???? ???? ???? ?? ???????? ???? ?????? ??? ???? ???? ???? ?? ????????	??????????? ??????????? ??????????? ??????? ??????????? ?????? ???????? ??????? ???????? ??? ????????????????? ??????? ??????????? ?????? ???????? ??????? ???????? ??? ?????????????????
18307	???? ???? ???? ????? ??? ???? ?? ???? ??????? ????? ??? ???? ?? ???? ???????	??????? ??????? ??????? ???????? ?????? ??????? ??? ?????? ??????????? ???????? ?????? ??????? ??? ?????? ???????????
18470	????? ????? ????? ??? ???????? ??? ????? ????? ??? ???????? ??? ????? ?????	????????? ????????? ????????? ?????? ????????????? ?????? ????????? ???????? ?????? ????????????? ?????? ????????? ????????
19015	??? ??? ??? ?????? ??? ???? ??? ????? ?????? ??? ???? ??? ?????	?????? ?????? ?????? ?????????? ????? ???????? ?????? ???????? ?????????? ????? ???????? ?????? ????????
264	????? ????? ????? ????? ??? ???? ????? ????? ??? ???? ?????	????????? ????????? ????????? ????????? ?????? ??????? ???????? ????????? ?????? ??????? ????????
651	???? ???? ???? ???? ? ??????? ??? ????? ?????? ???? ? ??????? ??? ????? ??????	???????? ???????? ???????? ???????? ?? ??????????? ?????? ?????????? ??????????? ???????? ?? ??????????? ?????? ?????????? ???????????
16345	??? ??? ??? ???? ???? ??? ????? ??? ?? ????  ???? ???? ??? ????? ??? ?? ????	????? ????? ????? ?????? ????????? ????? ???????? ?????? ??? ???????? ?????? ????????? ????? ???????? ?????? ??? ????????
197	???? ???? ???? ???? ? ??? ??? ???? ???? ? ??? ??? ????	???????? ???????? ???????? ???????? ?? ?????? ????? ???????? ???????? ?? ?????? ????? ????????
795	??? ??? ??? ???? ????? ???? ????? ???? ????? ???? ?????	??????? ??????? ??????? ????????? ????????? ??????? ????????? ????????? ????????? ??????? ?????????
18512	????? ????? ????? ??? ??? ???? ??? ????? ???? ?????? ?? ??? ??? ??? ???? ??? ????? ???? ?????? ?? ???	????????? ????????? ????????? ????? ?????? ???????? ????? ????????? ??????? ?????????? ???? ????? ????? ?????? ???????? ????? ????????? ??????? ?????????? ???? ?????
20315	?????? ?????? ?????? ???????? ?? ???? ???? ??? ???????? ?? ???? ???? ???	??????????? ??????????? ??????????? ?????????????? ??? ??????? ???????? ?????? ?????????????? ??? ??????? ???????? ??????
14958	??? ????? ?????? ??? ????? ?????? ??? ????? ?????? ????? ?? ???? ????? ?????? ??? ?? ????? ???? ???? ????? ????? ?? ???? ????? ?????? ??? ?? ????? ???? ???? ?????	?????? ???????? ??????????? ?????? ???????? ??????????? ?????? ???????? ??????????? ????????? ??? ???????? ???????? ??????????? ?????? ??? ??????????? ?????? ??????? ?????????? ????????? ??? ???????? ???????? ??????????? ?????? ??? ??????????? ?????? ??????? ??????????
655	???? ? ?????? ???? ? ?????? ???? ? ?????? ???? ? ?????? ???? ? ??????	???????? ?? ?????????? ???????? ?? ?????????? ???????? ?? ?????????? ???????? ?? ?????????? ???????? ?? ??????????
367	?????? ?????? ?????? ?????? ?????? ???? ?????? ?????? ????	?????????? ?????????? ?????????? ?????????? ?????????? ?????? ?????????? ?????????? ??????
370	???? ?? ??????? ???? ?? ??????? ???? ?? ??????? ???? ?? ??????? ???? ?? ???????	????????? ???? ???????? ????????? ???? ???????? ????????? ???? ???????? ????????? ???? ???????? ????????? ???? ????????
63	???? ?????? ??? ???? ?????? ??? ?? ???? ??? ???? ?????? ??? ?? ????	???????? ??????????? ?????? ???????? ??????????? ?????? ??? ???????? ?????? ???????? ??????????? ?????? ??? ????????
109	????? ????? ????? ??????? ???? ????? ???? ??????? ???? ????? ????	????????? ????????? ????????? ?????????? ?????? ????????? ??????? ?????????? ?????? ????????? ???????
15207	?????? ?????? ?????? ??? ?????? ???? ??? ??? ??? ???? ?? ??????? ???  ??? ?????? ???? ??? ??? ??? ???? ?? ??????? ???	?????????? ?????????? ?????????? ?????? ?????????? ??????? ????? ?????? ????? ??????? ??? ??????????? ?????? ?????? ?????????? ??????? ????? ?????? ????? ??????? ??? ??????????? ??????
384	????? ????? ????? ????? ???? ?? ??????? ????? ???? ?? ???????	?????????? ?????????? ?????????? ?????????? ???????? ???? ???????? ?????????? ???????? ???? ????????
372	???? ???? ???? ???? ????? ?????? ???? ???? ????? ?????? ????	???????? ???????? ???????? ???????? ???????? ???????????? ??????? ???????? ???????? ???????????? ???????
373	????? ?????? ???????? ????? ?????? ???????? ????? ?????? ???????? ????? ?????? ? ??????? ????? ?????? ? ???????	?????????? ?????????? ?????????????? ?????????? ?????????? ?????????????? ?????????? ?????????? ?????????????? ?????????? ?????????? ?????????????? ?????????? ?????????? ??????????????
14538	?????? ?????? ?????? ???? ?? ???????? ?? ????? ???? ?????  ???? ?? ???????? ?? ????? ???? ?????	?????????? ?????????? ?????????? ??????? ??? ????????????? ??? ?????????? ?????? ?????????? ??????? ??? ????????????? ??? ?????????? ?????? ??????????
690	???? ?????? ???? ?????? ???? ?????? ??? ?? ???? ????? ????? ?????? ??? ?? ???? ????? ????? ??????	????????? ?????????? ????????? ?????????? ????????? ?????????? ?????? ??? ?????? ????????? ??????????? ?????????? ?????? ??? ?????? ????????? ??????????? ??????????
18216	???? ????? ???? ????? ???? ????? ????????? ???? ????? ????? ?????  ????????? ???? ????? ????? ?????	??????? ????????? ??????? ????????? ??????? ????????? ??????????????? ?????? ????????? ????????? ???????? ??????????????? ?????? ????????? ????????? ????????
18947	??? ????? ??? ????? ??? ????? ??? ????? ????? ???????? ??? ????? ????? ????????	?????? ?????????? ?????? ?????????? ?????? ?????????? ?????? ?????????? ????????? ?????????????? ?????? ?????????? ????????? ??????????????
19604	??? ????? ??? ????? ??? ????? ??? ????? ??? ????? ?????? ??? ????? ??? ????? ??????	?????? ????????? ?????? ????????? ?????? ????????? ?????? ????????? ????? ????????? ????????? ?????? ????????? ????? ????????? ?????????
20147	??? ???????? ??? ???????? ??? ???????? ??? ???????? ????? ??? ???????? ?????	?????? ???????????? ?????? ???????????? ?????? ???????????? ?????? ???????????? ????????? ?????? ???????????? ?????????
18231	??? ???? ??? ???? ??? ???? ??? ???? ?? ???? ??? ???? ?? ????	?????? ??????? ?????? ??????? ?????? ??????? ?????? ??????? ???? ??????? ?????? ??????? ???? ???????
19782	???? ????? ???? ????? ???? ????? ?? ???? ????? ????? ??? ??????? ?? ???? ????? ????? ??? ???????	??????? ???????? ??????? ???????? ??????? ???????? ????? ??????? ???????? ????????? ????? ????????????? ????? ??????? ???????? ????????? ????? ?????????????
18406	????? ???? ????? ???? ????? ???? ????? ???? ?????? ?? ?????? ????? ???? ?????? ?? ??????	????????? ??????? ????????? ??????? ????????? ??????? ????????? ??????? ??????????? ??? ?????????? ????????? ??????? ??????????? ??? ??????????
522	??? ????? ??? ????? ??? ????? ??? ??? ??????? ??? ??? ???????	?????? ????????? ?????? ????????? ?????? ????????? ?????? ?????? ??????????? ?????? ?????? ???????????
16202	??? ??? ??? ??? ??? ???? ?? ???? ??? ??? ???? ?? ????	????? ????? ????? ?????? ????? ??????? ??? ??????? ?????? ????? ??????? ??? ???????
19327	???? ???? ???? ????? ????? ??? ???? ?????? ? ??????? ????? ????? ??? ???? ?????? ? ???????	??????? ??????? ??????? ???????? ???????? ????? ??????? ??????????? ?? ????????? ???????? ???????? ????? ??????? ??????????? ?? ?????????
191	?????? ?????? ?????? ??? ??? ?????? ??????? ??? ??? ?????? ???????	?????????? ?????????? ?????????? ?????? ????? ?????????? ???????????? ?????? ????? ?????????? ????????????
731	??? ????? ??? ????? ??? ????? ?????? ??? ????? ?????? ??? ?????	?????? ???????? ?????? ???????? ?????? ???????? ??????????? ?????? ???????? ??????????? ?????? ????????
603	????? ????? ????? ???? ???? ? ?? ?????? ?? ? ????? ???? ???? ? ?? ?????? ?? ? ?????	?????????? ?????????? ?????????? ??????? ??????? ?? ????? ???????????? ????? ?? ?????? ??????? ??????? ?? ????? ???????????? ????? ?? ??????
404	??? ??? ??? ?? ????? ??? ?? ????? ???	??????? ??????? ??????? ????? ????????? ??????? ????? ????????? ???????
487	????? ????? ????? ????? ?? ???? ?? ?????? ????? ?? ???? ?? ??????	???????? ???????? ???????? ???????? ????? ?? ????? ??? ?????????? ???????? ????? ?? ????? ??? ??????????
754	???? ???? ???? ?????? ???? ???? ?? ?????? ???? ???? ??	???????? ???????? ???????? ?????????? ???????? ???????? ????? ?????????? ???????? ???????? ?????
574	????? ????? ????? ????? ?? ??? ????? ?? ???	??????????  ?????????? ?????????? ?????????? ??? ?????? ?????????? ??? ??????
577	??? ?? ????? ??? ?? ????? ??? ?? ????? ??? ?? ????? ? ????? ??? ?? ????? ? ?????	?????? ???? ????????? ?????? ???? ????????? ?????? ???? ????????? ?????? ???? ????????? ?? ??????? ?????? ???? ????????? ?? ???????
578	??? ??? ???? ??? ??? ???? ??? ??? ???? ?????? ??? ??? ???? ?????? ??? ??? ????	?????? ????? ?????? ?????? ????? ?????? ?????? ????? ?????? ?????????? ?????? ????? ?????? ?????????? ?????? ????? ??????
583	????? ????? ????? ?????? ?? ?????? ?????? ?? ??????	?????????? ?????????? ?????????? ???????????? ??? ?????????? ???????????? ??? ??????????
584	????? ?????? ????? ?????? ????? ??????	?????????? ??????????? ?????????? ??????????? ?????????? ???????????
18475	???? ????? ???? ????? ???? ????? ?????? ??????? ???????? ??? ????? ?????? ??????? ???????? ??? ?????	???????? ?????????? ???????? ?????????? ???????? ?????????? ??????????? ????????????? ?????????????? ????? ?????????? ??????????? ????????????? ?????????????? ????? ??????????
590	??? ??? ??? ???? ?? ??????? ???? ?? ???????	?????? ?????? ?????? ?????? ??? ??????????? ?????? ??? ???????????
593	????? ????? ????? ????? ???? ????? ????	?????????? ?????????? ?????????? ?????????? ??????? ?????????? ???????
595	??????? ??????? ??????? ??? ??????? ??? ???????	???????????? ???????????? ???????????? ?????? ???????????? ?????? ????????????
596	????? ????? ????? ?????? ???? ???? ????? ?????? ???? ???? ?????	?????????? ?????????? ?????????? ???????????? ??????? ?????? ????????? ???????????? ??????? ?????? ?????????
48	?????? ????? ????? ?? ?????? ????? ????? ?? ??????	?????????? ???????? ????????? ??? ?????????? ???????? ????????? ??? ??????????
153	???? ???? ???? ????? ???? ?? ???? ????? ???? ?? ????	???????? ???????? ???????? ???????? ???????? ????? ??????? ???????? ???????? ????? ???????
16346	??? ?????? ??? ?????? ??? ?????? ????? ?????? ???????? ???? ?? ??? ??????? ?? ??? ??????  ????? ?????? ???????? ???? ?? ??? ??????? ?? ??? ??????	????? ?????????? ????? ?????????? ????? ?????????? ????????? ????????? ????????????? ????????? ??? ?????? ????????????? ??? ????? ?????????? ????????? ????????? ????????????? ????????? ??? ?????? ????????????? ??? ????? ??????????
20298	???? ???? ???? ?????? ?????? ??? ???????? ?? ??? ??????? ?????? ?????? ??? ???????? ?? ??? ???????	??????? ??????? ??????? ?????????? ?????????? ?????? ?????????????? ??? ?????? ??????????? ?????????? ?????????? ?????? ?????????????? ??? ?????? ???????????
21379	????? ????? ????? ???? ????? ??????? ?????? ???? ????? ??????? ??????	????????? ????????? ????????? ??????? ????????? ???????????? ??????????? ??????? ????????? ???????????? ???????????
757	????? ????? ????? ????? ??????? ??????? ??????? ?????? ????? ??????? ??????? ??????? ??????	????????? ????????? ????????? ?????????? ???????????? ???????????? ???????????? ?????????? ?????????? ????????? ???????????? ???????????? ??????????
16351	??? ????? ??? ????? ??? ????? ??? ????? ???? ????  ????? ?? ??? ?????  ??? ????? ???? ????  ????? ?? ??? ?????	????? ???????? ????? ???????? ????? ???????? ?????? ????????? ??????? ??????? ????????? ??? ????? ???????? ?????? ????????? ??????? ??????? ????????? ??? ????? ????????
16350	??? ??? ??? ??? ??? ??? ???????? ????? ????? ????? ?? ??? ???  ???????? ????? ????? ????? ?? ??? ???	????? ?????? ????? ?????? ????? ?????? ????????????? ????????? ????????? ????????? ??? ????? ?????? ????????????? ????????? ????????? ????????? ??? ????? ??????
15322	?????? ??? ?????? ??? ?????? ??? ?????? ??? ????? ????? ?????? ??? ????? ?????	?????????? ????? ?????????? ????? ?????????? ????? ?????????? ????? ?????????? ???????? ?????????? ????? ?????????? ????????
18150	????? ????? ????? ???? ???? ????? ???? ????? ???????  ???? ???? ????? ???? ????? ???????	????????? ????????? ????????? ?????? ??????? ???????? ??????? ????????? ??????????? ?????? ??????? ???????? ??????? ????????? ???????????
19281	????? ????? ????? ?????? ??????? ???? ???? ?? ???????? ?????? ??????? ???? ???? ?? ????????	???????? ???????? ???????? ??????????? ??????????? ??????? ???????? ??? ????????????? ??????????? ??????????? ??????? ???????? ??? ?????????????
18862	????? ?????? ????? ?????? ????? ?????? ?????? ????? ?? ??????????? ?????? ????? ?? ???????????	?????????? ??????????? ?????????? ??????????? ?????????? ??????????? ?????????? ?????????? ??? ?????????? ??????????? ?????????? ?????????? ??? ?????????? ???????????
18886	???? ?????? ???? ?????? ???? ?????? ?????? ???????? ????? ??? ???????? ?????? ???????? ????? ??? ????????	???????? ?????????? ???????? ?????????? ???????? ?????????? ??????????? ????????????? ????????? ????? ????????????? ??????????? ????????????? ????????? ????? ?????????????
19700	??? ?????? ??? ?????? ??? ?????? ??? ?????? ????? ??????? ??? ?????? ????? ???????	?????? ?????????? ?????? ?????????? ?????? ?????????? ?????? ?????????? ????????? ???????????? ?????? ?????????? ????????? ????????????
80	????? ???? ???? ????? ?????? ?????? ???? ???? ????? ?????? ??????	????????? ??????? ??????? ????????? ??????????? ?????????? ??????? ??????? ????????? ??????????? ??????????
16349	??? ????????? ??? ????????? ??? ????????? ??? ???? ????? ???? ??????? ?????????  ??? ???? ????? ???? ??????? ?????????	????? ?????????????? ????? ?????????????? ????? ?????????????? ?????? ????????? ???????? ??????? ??????????? ?????????????? ?????? ????????? ???????? ??????? ??????????? ??????????????
18224	????? ????? ????? ??? ???? ???? ????? ?? ??? ?????? ??? ???? ???? ????? ?? ??? ??????	???????? ???????? ???????? ?????? ??????? ??????? ???????? ??? ?????? ????????? ?????? ??????? ??????? ???????? ??? ?????? ?????????
101	???? ???? ???? ???? ??? ???? ???? ??? ????	????????? ????????? ????????? ????????? ?????? ??????? ????????? ?????? ???????
173	???? ???? ???? ???? ??????? ???? ???????	????????? ????????? ????????? ????????? ???????????? ????????? ????????????
340	???? ???? ???? ??? ???? ???? ?? ??????? ??? ???? ???? ?? ???????	????????? ????????? ????????? ?????? ????????? ??????? ??? ??????????? ?????? ????????? ??????? ??? ???????????
454	???? ?????? ???? ?????? ???? ?????? ???? ?????? ???? ??????	????????? ??????????? ????????? ??????????? ????????? ??????????? ????????? ??????????? ????????? ???????????
18164	??? ??? ??? ??? ???? ?? ??????? ???? ?????? ?? ??????  ??? ???? ?? ??????? ???? ?????? ?? ??????	????????? ????????? ????????? ?????? ????????? ??? ???????????? ??????? ?????????? ??? ?????????? ?????? ????????? ??? ???????????? ??????? ?????????? ??? ??????????
775	?????? ?????? ?????? ???? ???? ???????? ???? ???? ????????	?????????? ?????????? ?????????? ??????? ??????? ????????????? ??????? ??????? ?????????????
15658	?????? ???? ?????? ???? ?????? ???? ?? ??? ????????? ???? ?????? ???? ?? ??? ????????? ???? ?????? ????	?????????? ?????????? ?????????? ?????????? ?????????? ?????????? ??? ?????? ?????????????? ?????? ?????????? ?????????? ??? ?????? ?????????????? ?????? ?????????? ??????????
518	????? ????? ????? ????? ?????? ???? ??????? ???? ????? ?????? ???? ??????? ????	????????? ????????? ????????? ????????? ?????????? ?????? ??????????? ??????? ????????? ?????????? ?????? ??????????? ???????
21402	?? ?????? ?? ?????? ?? ?????? ????????? ???? ?? ?????? ????????? ???? ?? ??????	???? ???????????? ???? ???????????? ???? ???????????? ?????????????? ?????? ???? ???????????? ?????????????? ?????? ???? ????????????
15284	?? ??? ?? ??? ?? ??? ?? ??? ????  ?? ??? ????	??? ????? ??? ????? ??? ????? ??? ????? ???????? ??? ????? ????????
21536	????? ????? ????? ????? ????? ??? ????? ????? ???	????????? ????????? ????????? ????????? ????????? ????? ????????? ????????? ?????
295	???? ???? ???? ???? ????? ??? ?? ????? ?????? ???? ????? ??? ?? ????? ??????	????????? ????????? ????????? ????? ??? ???????? ??????????? ????????? ????????? ????? ??? ???????? ???????????
149	????? ????? ????? ?? ?? ???? ???? ????? ??? ? ?????? ?? ?? ???? ???? ????? ??? ? ??????	?????????? ?????????? ?????????? ???? ??? ????????? ???????? ????????? ????? ?? ???????????? ???? ??? ????????? ???????? ????????? ????? ?? ????????????
21147	???? ???? ???? ??????? ????? ????? ???? ??????? ????? ????? ????	???????? ???????? ???????? ??????????? ???????? ???????? ???????? ??????????? ???????? ???????? ????????
19109	????? ????? ????? ??????? ????? ???? ??? ????? ??????? ????? ???? ??? ?????	???????? ???????? ???????? ??????????? ???????? ??????? ????? ???????? ??????????? ???????? ??????? ????? ????????
18471	???? ???? ???? ??? ?? ?????? ????? ??? ?? ?????? ?????	??????? ??????? ??????? ??????? ??? ?????????? ???????? ??????? ??? ?????????? ????????
19010	?????? ?????? ?????? ???????? ?????? ??????? ????? ???????? ?????? ??????? ?????	?????????? ?????????? ?????????? ????????????? ?????????? ??????????? ???????? ????????????? ?????????? ??????????? ????????
510	???? ????? ???? ????? ???? ????? ???? ????? ???? ?????	???????? ?????????? ???????? ?????????? ???????? ?????????? ???????? ???????? ???????? ????????
20257	????? ????? ????? ??????? ??????? ????? ???? ?????? ??????? ??????? ??????? ????? ???? ?????? ???????	??????? ??????? ??????? ???????????? ????????????? ?????????? ?????? ?????????? ???????????? ???????????? ????????????? ?????????? ?????? ?????????? ????????????
15020	?? ???? ?? ???? ?? ???? ??? ?? ???? ????????? ??? ?? ???? ?????????	???? ?????? ???? ?????? ???? ?????? ?????? ???? ?????? ??????????????? ?????? ???? ?????? ???????????????
18184	???? ???? ???? ???????? ?? ????? ???? ??? ?? ???? ????? ???? ????  ???????? ?? ????? ???? ??? ?? ???? ????? ???? ????	???????? ???????? ???????? ?????????????? ???? ???????? ???????? ?????? ??? ??????? ????????? ??????? ??????? ?????????????? ???? ???????? ???????? ?????? ??? ??????? ????????? ??????? ???????
18215	?? ?? ?? ?? ?????? ?? ???? ?? ?????? ?? ????	???? ???? ???? ???? ?????????? ??? ?????? ???? ?????????? ??? ??????
20447	????? ????? ????? ??? ????? ???? ??? ????? ????	????????? ????????? ????????? ?????? ????????? ?????????? ?????? ????????? ??????????
21290	????? ????? ????? ????? ???? ????? ????	????????? ????????? ????????? ????????? ????????? ????????? ?????????
793	???? ???? ???? ????? ???? ????? ????	?????? ?????? ?????? ????????? ?????? ????????? ??????
20754	??????? ??????? ??????? ?????? ????? ??????? ?????? ?????? ?????? ????? ??????? ?????? ??????	????????????? ????????????? ????????????? ?????????? ????????? ????????????? ?????????? ?????????? ?????????? ????????? ????????????? ?????????? ??????????
14820	???? ???? ???? ?????? ???? ?????? ??? ????? ?????? ???? ?????? ??? ?????	?????? ?????? ?????? ????????? ??????? ?????????? ????? ????????? ????????? ??????? ?????????? ????? ?????????
20038	???? ???? ???? ???? ???? ???? ??????? ?????? ???? ???? ???? ????? ??????? ?????? ???? ???? ???? ?????	??????? ???????? ??????? ???????? ??????? ???????? ????????????? ?????????? ??????? ??????? ???????? ????????? ????????????? ?????????? ??????? ??????? ???????? ?????????
19400	?? ???? ????? ?? ???? ????? ?? ???? ????? ??? ????? ?? ???? ????? ??? ????? ?? ???? ?????	???? ??????? ????????? ???? ??????? ????????? ???? ??????? ????????? ????? ???????? ???? ??????? ????????? ????? ???????? ???? ??????? ?????????
20629	????? ????? ????? ?? ?????? ?????? ???? ????????? ?? ?????? ?????? ???? ?????????	??????????? ??????????? ??????????? ??? ?????????? ?????????? ??????? ?????????????????? ??? ?????????? ?????????? ??????? ??????????????????
37	????? ????? ????? ??????? ????? ??????? ?????	????????? ????????? ????????? ??????????? ????????? ??????????? ?????????
42	??? ??? ??? ???? ????? ????? ??? ??? ???? ????? ?????	?????? ?????? ?????? ??????? ?????????? ??????????? ?????? ?????? ??????? ?????????? ???????????
43	???? ?????? ???? ?????? ???? ?????? ???? ?????? ????	???????? ??????????? ??????? ??????????? ????????? ??????????? ??????? ??????????? ?????????
45	???? ?????? ???? ???? ?????? ???? ????	???????? ??????????? ??????? ???????? ??????????? ??????? ????????
19225	???? ???? ???? ???? ??????? ???? ???? ??????? ????	??????? ??????? ??????? ??????? ???????????? ???????? ??????? ???????????? ????????
46	????? ?????? ???? ?????? ??? ??????? ? ??????? ?????? ???? ?????? ??? ??????? ? ???????	???????? ??????????? ?????? ?????????? ????? ???????????? ?? ???????????? ??????????? ?????? ?????????? ????? ???????????? ?? ????????????
51	???? ??? ???? ??? ???? ???? ??? ???? ??? ???? ????	?????? ????? ?????? ?????? ??????? ?????? ????? ?????? ?????? ??????? ??????
192	????? ????? ????? ???????? ?????? ????? ???????? ?????? ?????	????????? ????????? ????????? ????????????? ???????? ????????? ????????????? ???????? ?????????
18190	????? ????? ????? ???? ? ????? ????? ????? ???????  ????? ????? ?? ????? ?? ??????  ???? ? ????? ????? ????? ???????  ????? ????? ?? ????? ?? ??????	????????? ????????? ????????? ???????? ?? ????????? ???????? ?????????? ???????????? ??????? ????????? ???? ?????????? ??? ??????????? ???????? ?? ????????? ???????? ?????????? ???????????? ??????? ????????? ???? ?????????? ??? ???????????
19952	????? ????? ????? ?? ???? ??????? ? ?????? ???? ?? ????? ?? ???? ??????? ? ?????? ???? ?? ?????	???????? ???????? ???????? ??? ??????? ??????????? ?? ??????????? ?????? ???? ?????????? ??? ??????? ??????????? ?? ??????????? ?????? ???? ??????????
19764	????? ????? ????? ??? ?????? ? ??? ??? ??????? ??? ?????? ? ??? ??? ???????	????????? ????????? ????????? ?????? ??????????? ?? ?????? ????? ???????????? ?????? ??????????? ?? ?????? ????? ????????????
21061	???? ???? ???? ?????? ???? ???? ???? ???? ??? ????? ?????? ???? ???? ???? ???? ??? ?????	???????? ???????? ???????? ?????????? ?????? ?????? ???????? ??????? ????? ????????? ?????????? ?????? ?????? ???????? ??????? ????? ?????????
21447	????? ????? ????? ?????? ?? ????? ???? ????? ?????? ?? ????? ???? ?????	??????? ???????? ??????? ???????? ??????? ???????? ????????? ??? ????????? ??????? ???????? ????????? ??? ????????? ??????? ????????
15637	??????? ??????? ??????? ???? ?????? ???? ??????? ???? ?????? ???? ???????	????????????? ????????????? ????????????? ????????? ?????????? ??????? ????????????? ????????? ?????????? ??????? ?????????????
18873	?????? ?????? ?????? ???????? ???? ?????? ?? ???? ????? ???????? ???? ?????? ?? ???? ?????	?????????? ?????????? ?????????? ????????????? ???????? ?????????? ???? ???????? ????????? ????????????? ???????? ?????????? ???? ???????? ?????????
14	????????? ??????????? ???? ???? ???? ?? ?????? ??????? ??????????? ???? ???? ???? ?? ?????? ???????	???????????????? ??????????????????? ??????? ???????? ??????? ??? ?????????? ???????????? ??????????????????? ??????? ???????? ??????? ??? ?????????? ????????????
21107	?????? ?????? ?????? ??? ?????? ???????? ??? ?????? ????????	??????????? ??????????? ??????????? ????? ?????????? ?????????????? ????? ?????????? ??????????????
476	???? ????? ??? ??? ???? ????? ??? ??? ???? ????? ??? ??? ???? ????? ??? ?? ???? ????? ??? ??	??????? ?????????? ?????? ???? ??????? ?????????? ?????? ???? ??????? ?????????? ?????? ???? ??????? ?????????? ?????? ???? ??????? ?????????? ?????? ????
20484	????? ????? ????? ?? ?????? ??? ???? ????? ?? ?????? ?? ?????? ??? ???? ????? ?? ??????	????????? ????????? ????????? ??? ?????????? ???? ?????? ????????? ???? ?????????? ??? ?????????? ???? ?????? ????????? ???? ??????????
606	?????? ?????? ?????? ??? ???? ? ??? ???? ?? ?????? ??????? ??? ???? ? ??? ???? ?? ?????? ???????	??????????? ??????????? ??????????? ????? ??????? ?? ????? ???????? ??? ??????????? ??????????? ????? ??????? ?? ????? ???????? ??? ??????????? ???????????
