id	text_without_diac	text
430	تكرك تكرك تكرك المرا هاذي تكرك الدجاج المرا هاذي تكرك الدجاج	تْكَرِّكْ تْكَرِّكْ تْكَرِّكْ لِمْرَا هَاذِي تْكَرِّكْ الدّْجَاجْ لِمْرَا هَاذِي تْكَرِّكْ الدّْجَاجْ
18909	طبخ طبخ طبخ المرا لازم عندها معرفة بالطبخ المرا لازم عندها معرفة بالطبخ	طَبْخْ طَبْخْ طَبْخْ الْمْرَا لَازِمْ عَنْدْهَا مَعْرْفَةْ بِالطَّبْخْ الْمْرَا لَازِمْ عَنْدْهَا مَعْرْفَةْ بِالطَّبْخْ
19142	مصر مصر مصر مصر عندها تاريخ كبير مصر عندها تاريخ كبير	مَصْرْ مَصْرْ مَصْرْ مَصْرْ عَنْدْهَا تَارِيخْ كْبِيرْ مَصْرْ عَنْدْهَا تَارِيخْ كْبِيرْ
21178	موهبة موهبة موهبة عندها موهبة في الرسم عندها موهبة في الرسم	مَوْهْبَة مَوْهْبَة مَوْهْبَة عَنْدْهَا مَوْهْبَة فِي الرَّسْمْ عَنْدْهَا مَوْهْبَة فِي الرَّسْمْ
20913	ملكي ملكي ملكي المغرب عندها نظام ملكي المغرب عندها نظام ملكي	مَلَكِي مَلَكِي مَلَكِي الْمَغْرِبْ عَنْدْهَا نِظَامْ مَلَكِي الْمَغْرِبْ عَنْدْهَا نِظَامْ مَلَكِي
328	تقاليد تقاليد تقاليد كل بلاد عندها تقاليد خاصة بيها كل بلاد عندها تقاليد خاصة بيها	تَقَالِيدْ تَقَالِيدْ تَقَالِيدْ كُلْ بْلاَدْ عَنْدْهَا تَقَالِيدْ خَاصَّة بِيهَا كُلْ بْلاَدْ عَنْدْهَا تَقَالِيدْ خَاصَّة بِيهَا
15703	اكونوميست اكونوميست اكونوميست طلع اكونوميست يستحفظ على فلوسو طلع اكونوميست يستحفظ على فلوسو	إِكُونُومِيسْتْ إِكُونُومِيسْتْ إِكُونُومِيسْتْ طْلَعْ إِكُونُومِيسْتْ يِسْتَحْفِظْ عْلَى فْلُوسُو طْلَعْ إِكُونُومِيسْتْ يِسْتَحْفِظْ عْلَى فْلُوسُو
14643	اح اح اح اح  قرصتني نحلة  اح  قرصتني نحلة	أَحْ أَحْ أَحْ أَحْ  قَرْصِتْنِي نَحْلَة أَحْ  قَرْصِتْنِي نَحْلَة
19163	وفى المكتوب بيناتهم وفى المكتوب بيناتهم وفى المكتوب بيناتهم الله غالب وفى المكتوب بيناتهم الله غالب وفى المكتوب بيناتهم	وْفَى الْمَكْتُوبْ بِينَاتْهُمْ وْفَى الْمَكْتُوبْ بِينَاتْهُمْ وْفَى الْمَكْتُوبْ بِينَاتْهُمْ الْلَّهْ غَالِبْ وْفَى الْمَكْتُوبْ بِينَاتْهُمْ الْلَّهْ غَالِبْ وْفَى الْمَكْتُوبْ بِينَاتْهُمْ
20679	لعب الريقلة لعب الريقلة لعب الريقلة لعب الريقلة الزايد لا لعب الريقلة الزايد لا	لْعَبْ الرِّيقْلَةْ لْعَبْ الرِّيقْلَةْ لْعَبْ الرِّيقْلَةْ لْعَبْ الرِّيقْلَةْ الزَّايِدْ لَا لْعَبْ الرِّيقْلَةْ الزَّايِدْ لَا
21307	وقت وقت وقت وقت الخدمة خدمة و قت اللعب لعب وقت الخدمة خدمة و قت اللعب لعب	وَقْتْ وَقْتْ وَقْتْ وَقْتْ الْخِدْمَة خِدْمَة وَقْتْ الْلَّعْبْ لَعْبْ وَقْتْ الْخِدْمَة خِدْمَة وَقْتْ الْلَّعْبْ لَعْبْ
21575	نساء نساء نساء البوتيك هذا يبيع كان حوايج النساء البوتيك هذا يبيع كان حوايج النساء	نْسَا نْسَا نْسَا الْبُوتِيكْ هَذَا يْبِيعْ كَانْ حْوَايِجْ النّْسَا الْبُوتِيكْ هَذَا يْبِيعْ كَانْ حْوَايِجْ النّْسَا
18418	عمل كمين عمل كمين عمل كمين الحاكم عمل كمين لافراد العصابة الحاكم عمل كمين لافراد العصابة	عْمَلْ كَمِينْ عْمَلْ كَمِينْ عْمَلْ كَمِينْ الْحَاكِمْ عْمَلْ كَمِينْ لْأَفْرَادْ الْعِصَابَة الْحَاكِمْ عْمَلْ كَمِينْ لْأَفْرَادْ الْعِصَابَة
21309	وقت مستقطع وقت مستقطع وقت مستقطع المدرب خذا وقت مستقطع المدرب خذا وقت مستقطع	وَقْتْ مُسْتَقْطَعْ وَقْتْ مُسْتَقْطَعْ وَقْتْ مُسْتَقْطَعْ الْمُدَرِّبْ خْذَا وَقْتْ مُسْتَقْطَعْ الْمُدَرِّبْ خْذَا وَقْتْ مُسْتَقْطَعْ
20128	وقت الغداء وقت الغداء وقت الغداء وقت الغذاء ناخذو بوز وقت الغذاء ناخذو بوز	وَقْتْ لِغْدَا وَقْتْ لِغْدَا وَقْتْ لِغْدَا وَقْتْ لِغْدَا نَاخْذُو بُوزْ وَقْتْ لِغْدَا نَاخْذُو بُوزْ
20708	وقت صلاة وقت صلاة وقت صلاة توا وقت صلاة خلينا نصليو مع بعضنا توا وقت صلاة خلينا نصليو مع بعضنا	وَقْتْ صَلاَة وَقْتْ صَلاَة وَقْتْ صَلاَة تَوَّا وَقْتْ صَلاَة خَلِّينَا نْصَلِّيوْ مْعَ بْعَضْنَا تَوَّا وَقْتْ صَلاَة خَلِّينَا نْصَلِّيوْ مْعَ بْعَضْنَا
19376	وقت فراغ وقت فراغ وقت فراغ وقت الفراغ متاعو يعديه في المطالعة وقت الفراغ متاعو يعديه في المطالعة	وَقْتْ فَرَاغْ وَقْتْ فَرَاغْ وَقْتْ فَرَاغْ وَقْتْ الْفَرَاغْ مْتَاعُو يْعَدِّيهْ فِي الْمُطَالْعَة وَقْتْ الْفَرَاغْ مْتَاعُو يْعَدِّيهْ فِي الْمُطَالْعَة
20422	وقت قيلولة وقت قيلولة وقت قيلولة وقت متاع قيلولة توا وقت متاع قيلولة توا	وَقْتْ قَيْلُولَة وَقْتْ قَيْلُولَة وَقْتْ قَيْلُولَة وَقْتْ مْتَاعْ قَيْلُولَة تَوَّا وَقْتْ مْتَاعْ قَيْلُولَة تَوَّا
21308	وقت تفرهيد وقت تفرهيد وقت تفرهيد الصغار يحبو برشا وقت التفرهيد الصغار يحبو برشا وقت التفرهيد	وَقْتْ تْفَرْهِيدْ وَقْتْ تْفَرْهِيدْ وَقْتْ تْفَرْهِيدْ الصّْغَارْ يْحِبُّو بَرْشَا وَقْتْ التّْفَرْهِيدْ الصّْغَارْ يْحِبُّو بَرْشَا وَقْتْ التّْفَرْهِيدْ
14951	ارشيف ارشيف ارشيف في الارشيف الوطني تلقى المعاهدات متاع تونس من وقت الباي  في الارشيف الوطني تلقى المعاهدات متاع تونس من وقت الباي	أَرْشِيفْ أَرْشِيفْ أَرْشِيفْ فِي الْأَرْشِيفْ الْوَطَنِي تَلْقَى الْمُعَاهَدَاتْ مْتَاعْ تُونِسْ مِنْ وَقْتْ الْبَايْ فِي الْأَرْشِيفْ الْوَطَنِي تَلْقَى الْمُعَاهَدَاتْ مْتَاعْ تُونِسْ مِنْ وَقْتْ الْبَايْ
18899	كونترا كونترا كونترا اليوم صححت الكونترا في الخدمة اليوم صححت الكونترا في الخدمة	كُونْتْرَا كُونْتْرَا كُونْتْرَا الْيُومْ صَحَّحْتْ الْكُونْتْرَا فِي الْخِدْمَة الْيُومْ صَحَّحْتْ الْكُونْتْرَا فِي الْخِدْمَة
14932	ارتيزانا ارتيزانا ارتيزانا سوق الارتيزانا يبيعو فيه حاجات تقليدية حلوة سوق الارتيزانا يبيعو فيه حاجات تقليدية حلوة	أَرْتِيزَانَا أَرْتِيزَانَا أَرْتِيزَانَا سُوقْ لَرْتِيزَانَا يْبِيعُو فِيهْ حَاجَاتْ تَقْلِيدِيَّة حْلُوَّة سُوقْ لَرْتِيزَانَا يْبِيعُو فِيهْ حَاجَاتْ تَقْلِيدِيَّة حْلُوَّة
21266	مسرحي مسرحي مسرحي تفرجنا في عمل مسرحي خارق للعادة تفرجنا في عمل مسرحي خارق للعادة	مَسْرَحِي مَسْرَحِي مَسْرَحِي تْفَرَّجْنَا فِي عَمَلْ مَسْرَحِي خَارِقْ لِلْعَادَةْ تْفَرَّجْنَا فِي عَمَلْ مَسْرَحِي خَارِقْ لِلْعَادَةْ
14876	ادول ادول ادول شربت كعبة ادول خاطر راسي يوجع شربت كعبة ادول خاطر راسي يوجع	أَدُولْ أَدُولْ أَدُولْ شْرَبِتْ كَعْبَة أَدُولْ خَاطِرْ رَاسِي يُوجَعْ شْرَبِتْ كَعْبَة أَدُولْ خَاطِرْ رَاسِي يُوجَعْ
18991	عيد الجيش عيد الجيش عيد الجيش فما استعراض عسكري خاطر اليوم عيد الجيش فما استعراض عسكري خاطر اليوم عيد الجيش	عِيدْ الجَّيْشْ عِيدْ الجَّيْشْ عِيدْ الجَّيْشْ فَمَّا إِسْتِعْرَاضْ عَسْكَرِي خَاطِرْ لْيُومْ عِيدْ الجَّيْشْ فَمَّا إِسْتِعْرَاضْ عَسْكَرِي خَاطِرْ لْيُومْ عِيدْ الجَّيْشْ
19907	معزول معزول معزول المريض حطوه معزول على لخرين خاطر عندو مرض معدي المريض حطوه معزول على لخرين خاطر عندو مرض معدي	مَعْزُولْ مَعْزُولْ مَعْزُولْ الْمْرِيضْ حَطُّوهْ مَعْزُولْ عْلَى لُخْرِينْ خَاطِرْ عَنْدُو مْرَضْ مُعْدِي الْمْرِيضْ حَطُّوهْ مَعْزُولْ عْلَى لُخْرِينْ خَاطِرْ عَنْدُو مْرَضْ مُعْدِي
19590	ولى معاهم ولى معاهم ولى معاهم قلب الفيستة و ولى معاهم قلب الفيستة و ولى معاهم	وَلَّى مْعَاهُمْ وَلَّى مْعَاهُمْ وَلَّى مْعَاهُمْ قْلِبْ الْفِيسْتَة وْ وَلَّى مْعَاهُمْ قْلِبْ الْفِيسْتَة وْ وَلَّى مْعَاهُمْ
18606	مشاكس مشاكس مشاكس الاستاذ خرج اكسكلو التلميذ المشاكس الاستاذ خرج اكسكلو التلميذ المشاكس	مُشَاكِسْ مُشَاكِسْ مُشَاكِسْ الْأُسْتَاذْ خَرِّجْ إِكْسْكْلُو التِّلْمِيذْ الْمُشَاكِسْ الْأُسْتَاذْ خَرِّجْ إِكْسْكْلُو التِّلْمِيذْ الْمُشَاكِسْ
301	تفكير اسلامي تفكير اسلامي تفكير اسلامي غدينا دوفوار في التفكير الاسلامي غدينا دوفوار في التفكير الاسلامي	تَفْكِيرِكْ إِسْلاَمِي تَفْكِيرِكْ إِسْلاَمِي تَفْكِيرِكْ إِسْلاَمِي عَدِّينَا دُوفْوَارْ فِي التَّفْكِيرْ الْإِسْلاَمِي عَدِّينَا دُوفْوَارْ فِي التَّفْكِيرْ الْإِسْلاَمِي
21098	مسروق مسروق مسروق رد بالك من المسروق ماتشريهوش رد بالك من المسروق ماتشريهوش	مَسْرُوقْ مَسْرُوقْ مَسْرُوقْ رُدْ بَالِكْ مِ الْمَسْرُوقْ مَاتِشْرِيهُوشْ رُدْ بَالِكْ مِ الْمَسْرُوقْ مَاتِشْرِيهُوشْ
21287	نشال نشال نشال رد بالك منو راهو نشال رد بالك منو راهو نشال	نَشَّالْ نَشَّالْ نَشَّالْ رُدْ بَالِكْ مِنُّو رَاهُو نَشَّالْ رُدْ بَالِكْ مِنُّو رَاهُو نَشَّالْ
91	تعاود تعاود تعاود رد بالك تعاود صنعتك رد بالك تعاود صنعتك	تْعَاوِدْ تْعَاوِدْ تْعَاوِدْ رُدْ بَالِكْ تْعَاوِدْ صَنْعْتِكْ رُدْ بَالِكْ تْعَاوِدْ صَنْعْتِكْ
156	تعفس تعفس تعفس رد بالك لتعفس ع النجاسة رد بالك لتعفس ع النجاسة	تْعَفِّسْ تْعَفِّسْ تْعَفِّسْ رُدْ بَالِكْ لَتْعَفِّسْ عَ النّْجَاسَة رُدْ بَالِكْ لَتْعَفِّسْ عَ النّْجَاسَة
238	تفتف تفتف تفتف رد بالك من السراق يتفتفو برشا خاصة في الاسواق رد بالك من السراق يتفتفو برشا خاصة في الاسواق	تَفْتِفْ تَفْتِفْ تَفْتِفْ رُدْ بَالِكْ مِنْ السُّرَاقْ يْتَفْتْفُو بَرْشَا خَاصَّةً فِي الْلَّسْوَاقْ رُدْ بَالِكْ مِنْ السُّرَاقْ يْتَفْتْفُو بَرْشَا خَاصَّةً فِي الْلَّسْوَاقْ
346	تقرض تقرض تقرض رد بالك على صبعك ليتقرض مع الباب رد بالك على صبعك ليتقرض مع الباب	تِقْرَضْ تِقْرَضْ تِقْرَضْ رُدْ بَالِكْ عْلَى صُبْعِكْ لَيِتْقْرَضْ مْعَ الْبَابْ رُدْ بَالِكْ عْلَى صُبْعِكْ لَيِتْقْرَضْ مْعَ الْبَابْ
108	تعجب تعجب تعجب تعجب من ردة الفعل متاعو تعجب من ردة الفعل متاعو	تْعَجِّبْ تْعَجِّبْ تْعَجِّبْ تْعَجِّبْ مِنْ رَدَّةْ الْفِعْلْ مْتَاعُو تْعَجِّبْ مِنْ رَدَّةْ الْفِعْلْ مْتَاعُو
19096	فعل خير فعل خير فعل خير فعل الخير يحبب الناس لبعضها فعل الخير يحبب الناس لبعضها	فِعْلْ خِيرْ فِعْلْ خِيرْ فِعْلْ خِيرْ فِعْلْ الْخِيرْ يْحَبِّبْ النَّاسْ لِبْعَضْهُمْ فِعْلْ الْخِيرْ يْحَبِّبْ النَّاسْ لِبْعَضْهُمْ
515	تلقايي تلقايي تلقايي كان رد فعل تلقايي كان رد فعل تلقايي	تِلْقَائِي تِلْقَائِي تِلْقَائِي كَانْ رَدْ فِعْلْ تِلْقَائِي كَانْ رَدْ فِعْلْ تِلْقَائِي
20284	ميلانو ميلانو ميلانو كي سافرت للطليان عجبتني ميلانو ياسر مزيانة كي سافرت للطليان عجبتني ميلانو ياسر مزيانة	مِيلاَنُو مِيلاَنُو مِيلاَنُو كِي سَافِرِتْ لِطُّلْيَانْ عِجْبِتْنِي مِيلاَنُو يَاسِرْ مِزْيَانَة كِي سَافِرِتْ لِطُّلْيَانْ عِجْبِتْنِي مِيلاَنُو يَاسِرْ مِزْيَانَة
104	تعبير تعبير تعبير الكاتب استعمل تعبير مجازي الكاتب استعمل تعبير مجازي	تَعْبِيرْ تَعْبِيرْ تَعْبِيرْ الْكَاتِبْ إِسْتَعْمِلْ تَعْبِيرْ مَجَازِي الْكَاتِبْ إِسْتَعْمِلْ تَعْبِيرْ مَجَازِي
18720	اسير اسير اسير بقى اسير الاوهام متاعو بقى اسير الاوهام متاعو	أَسِيرْ أَسِيرْ أَسِيرْ بْقَى أَسِيرْ الْأَوْهَامْ مْتَاعُو بْقَى أَسِيرْ الْأَوْهَامْ مْتَاعُو
18225	شون زليزي شون زليزي شون زليزي الشون زيليزي هو اطول شارع في باريز  الشون زيليزي هو اطول شارع في باريز	شُونْ زِلِيزِي شُونْ زِلِيزِي شُونْ زِلِيزِي الشُّونْ زِلِيزِي هُوَّ أَطْوِلْ شَارِعْ فِي بَارِيزْ الشُّونْ زِلِيزِي هُوَّ أَطْوِلْ شَارِعْ فِي بَارِيزْ
18747	كاتدرايية كاتدرايية كاتدرايية في شارع الحبيب بورقيبة فما كاتدرايية في شارع الحبيب بورقيبة فما كاتدرايية	كَاتِدْرَائِيَّة كَاتِدْرَائِيَّة كَاتِدْرَائِيَّة فِي شَارَعْ لَحْبِيبْ بُورْقِيبَة فَمَّا كَاتِدْرَائِيَّة فِي شَارَعْ لَحْبِيبْ بُورْقِيبَة فَمَّا كَاتِدْرَائِيَّة
20231	وجبة غذايية وجبة غذايية وجبة غذايية كلى وجبة غذايية متوازنة كلى وجبة غذايية متوازنة	وَجْبَة غِذَائِيَّة وَجْبَة غِذَائِيَّة وَجْبَة غِذَائِيَّة كْلَى وَجْبَة غِذَائِيَّة مِتْوَازْنَة كْلَى وَجْبَة غِذَائِيَّة مِتْوَازْنَة
18655	ياجورة ياجورة ياجورة حط ياجورة و اقعد عليها حط ياجورة و اقعد عليها	يَاجُورَة يَاجُورَة يَاجُورَة حَطْ يَاجُورَة وْ اقْعُدْ عْلِيهَا حُطْ يَاجُورَة وْ اقْعُدْ عْلِيهَا
19587	هو هو هو هو الي قالي عليها هو الي قالي عليها	هُوَّ هُوَّ هُوَّ هُوَّ إِلِّي قَالْ لِي عْلِيهَا هُوَّ إِلِّي قَالْ لِي عْلِيهَا
18427	كوبي كونفورم كوبي كونفورم كوبي كونفورم الورقة هذي لازمني نطلع عليها كوبي كونفورم الورقة هذي لازمني نطلع عليها كوبي كونفورم	كُوبِي كُونْفُورْمْ كُوبِي كُونْفُورْمْ كُوبِي كُونْفُورْمْ الْوَرْقَة هَذِي لاَزِمْنِي نْطَلَّعْ عْلِيهَا كُوبِي كُونْفُورْمْ الْوَرْقَة هَذِي لاَزِمْنِي نْطَلَّعْ عْلِيهَا كُوبِي كُونْفُورْمْ
348	تقرع تقرع تقرع بعد ما عباها قد قد تقرع بعد ما عباها قد قد تقرع	تْقَرَّعْ تْقَرَّعْ تْقَرَّعْ بعْدْ مَا عَبَّاهَا قَدْ قَدْ تْقَرَّعْ بعْدْ مَا عَبَّاهَا قَدْ قَدْ تْقَرَّعْ
792	توتال توتال توتال احسبلي التوتال قداش يطلع احسبلي التوتال قداش يطلع	تُوتَالْ تُوتَالْ تُوتَالْ هَذَاكَ يِخْدِمْ فِي تُوتَالْ هَذَاكَ يِخْدِمْ فِي تُوتَالْ
20234	ميكانيسيان ميكانيسيان ميكانيسيان الميكانيسيان هذا صنايعي و ثقة الميكانيسيان هذا صنايعي و ثقة	مِيكَانِيسْيَانْ مِيكَانِيسْيَانْ مِيكَانِيسْيَانْ الْمِيكَانِيسْيَانْْ هَذَا صْنَايْعِي وْ ثِقَة الْمِيكَانِيسْيَانْْ هَذَا صْنَايْعِي وْ ثِقَة
18535	مكافية مكافية مكافية اعطاوه مكافية على خاطرو خدام و ثقة اعطاوه مكافية على خاطرو خدام و ثقة	مُكَافْئَة مُكَافْئَة مُكَافْئَة عْطَاوَهْ مُكَافْئَة عْلَ خَاطْرُو خَدَّامْ وْ ثِقَة عْطَاوَهْ مُكَافْئَة عْلَ خَاطْرُو خَدَّامْ وْ ثِقَة
21492	محارب محارب محارب حنبعل كان محارب شرس حنبعل كان محارب شرس	مُحَارِبْ مُحَارِبْ مُحَارِبْ حَنَّبَعْلْ كَانْ مُحَارِبْ شَرِسْ حَنَّبَعْلْ كَانْ مُحَارِبْ شَرِسْ
20346	مونريال مونريال مونريال مونريال عاصمة كندا مونريال عاصمة كندا	مُونْرِيَالْ مُونْرِيَالْ مُونْرِيَالْ مُونْرِيَالْ عَاصِمَة كَنَدَا مُونْرِيَالْ عَاصِمَة كَنَدَا
15034	اسبوع اسبوع اسبوع الاسبوع المقبل بش ناخو كونجي الاسبوع المقبل بش ناخو كونجي	أُسْبُوعْ أُسْبُوعْ أُسْبُوعْ الْأُسْبُوعْ الْمُقْبِلْ بِشْ نَاخُو كُونْجِي الْأُسْبُوعْ الْمُقْبِلْ بِشْ نَاخُو كُونْجِي
20219	ماتيرنيتا ماتيرنيتا ماتيرنيتا مرتي خذات كونجي ماتيرنيتا مرتي خذات كونجي ماتيرنيتا	مَاتِيرْنِيتَا مَاتِيرْنِيتَا مَاتِيرْنِيتَا مَرْتِي خْذَاتْ كُونْجِي مَاتِيرْنِيتَا مَرْتِي خْذَاتْ كُونْجِي مَاتِيرْنِيتَا
21214	ولت البارحين ولت البارحين ولت البارحين ولت البارحين خذيت كونجي ولت البارحين خذيت كونجي	وِلْتْ الْبَارْحِينْ وِلْتْ الْبَارْحِينْ وِلْتْ الْبَارْحِينْ وِلْتْ الْبَارْحِينْ خْذِيتْ كُونْجِي وِلْتْ الْبَارْحِينْ خْذِيتْ كُونْجِي
20582	مردود مردود مردود المنتخب الوطني قدم مردود طيب المنتخب الوطني قدم مردود طيب	مَرْدُودْ مَرْدُودْ مَرْدُودْ الْمُنْتَخَبْ الْوَطَنِي قَدِّمْ مَرْدُودْ طَيِّبْ الْمُنْتَخَبْ الْوَطَنِي قَدِّمْ مَرْدُودْ طَيِّبْ
331	تقبح تقبح تقبح مش باهي تتقبح في الي اكبر منك مش باهي تتقبح في الي اكبر منك	تْقَبَّحْ تْقَبَّحْ تْقَبَّحْ مِشْ بَاهِي تِتْقَبَّحْ فِي الِّي أَكْبِرْ مِنِّكْ مِشْ بَاهِي تِتْقَبَّحْ فِي الِّي أَكْبِرْ مِنِّكْ
20005	لعويني لعويني لعويني لعويني لقب تونسي لعويني لقب تونسي	لَعْوِينِي لَعْوِينِي لَعْوِينِي لَعْوِينِي لَقَبْ تُونْسِي لَعْوِينِي لَقَبْ تُونْسِي
20395	مولهي مولهي مولهي مولهي لقب تونسي مولهي لقب تونسي	مْوَلّْهِي مْوَلّْهِي مْوَلّْهِي لَقَبْ تُونْسِي لَقَبْ تُونْسِي
20396	مويهبي مويهبي مويهبي مويهبي لقب تونسي مويهبي لقب تونسي	مْوِيهْبِي مْوِيهْبِي مْوِيهْبِي لَقَبْ تُونْسِي لَقَبْ تُونْسِي
21592	يحياوي يحياوي يحياوي اليحياوي لقب تونسي اليحياوي لقب تونسي	يَحْيَاوِي يَحْيَاوِي يَحْيَاوِي الْيَحْيَاوِي لَقَبْ تُونْسِي الْيَحْيَاوِي لَقَبْ تُونْسِي
103	تعبى بالروح بالقدس تعبى بالروح بالقدس تعبى بالروح بالقدس تعبى بالروح القدس تعبى بالروح القدس	تْعَبَّى بالرُّوحْ الْقُدُسْ تْعَبَّى بالرُّوحْ الْقُدُسْ تْعَبَّى بالرُّوحْ الْقُدُسْ تْعَبَّى بالرُّوحْ الْقُدُسْ تْعَبَّى بالرُّوحْ الْقُدُسْ
172	تعمد تعمد تعمد تعمد بالروح القدس تعمد بالروح القدس	تْعَمِّدْ تْعَمِّدْ تْعَمِّدْ تْعَمِّدْ بِالرُّوحْ الْقُدُسْ تْعَمِّدْ بِالرُّوحْ الْقُدُسْ
18227	طلع حيط طلع حيط طلع حيط حل مرمة بش يطلع حيط في وسط الدار  حل مرمة بش يطلع حيط في وسط الدار	طَلَّعْ حِيطْ طَلَّعْ حِيطْ طَلَّعْ حِيطْ حَلْ مْرَمَّة بَشْ يْطَلَّعْ حِيطْ فِي وِسْطْ الدَّارْ حَلْ مْرَمَّة بَشْ يْطَلَّعْ حِيطْ فِي وِسْطْ الدَّارْ
272	تفريكة تفريكة تفريكة يا ولدي طلع تفريكة مش نورمال يا ولدي طلع تفريكة مش نورمال	تَفْرِيكَة تَفْرِيكَة تَفْرِيكَة يَا وِلْدِي طْلَعْ تَفْرِيكَة مُشْ نُورْمَالْ يَا وِلْدِي طْلَعْ تَفْرِيكَة مُشْ نُورْمَالْ
14983	اركييولوجيا اركييولوجيا اركييولوجيا هو باحث في علم الاركييولوجيا هو باحث في علم الاركييولوجيا	أَرْكِييُولُوجْيَا أَرْكِييُولُوجْيَا أَرْكِييُولُوجْيَا هُوَّ بَاحِثْ فِي عِلْمْ الْأَرْكِييُولُوجْيَا هُوَّ بَاحِثْ فِي عِلْمْ الْأَرْكِييُولُوجْيَا
18232	فراير العجمي فراير العجمي فراير العجمي فراير العجمي هو شهر فيفيري في الكالوندريا العجمي فراير العجمي هو شهر فيفيري في الكالوندريا العجمي	فِبْرَايِرْ الْعَجْمِي فِبْرَايِرْ الْعَجْمِي فِبْرَايِرْ الْعَجْمِي فِبْرَايِرْ الْعَجْمِي هُوَّ شْهَرْ فِيفْرِي فِي الْكَالُونْدْرِيَا الْعَجْمِي فِبْرَايِرْ الْعَجْمِي هُوَّ شْهَرْ فِيفْرِي فِي الْكَالُونْدْرِيَا الْعَجْمِي
20584	مغيم مغيم مغيم السماء مغيمة اليوم ظاهر فيها بش تصب السماء مغيمة اليوم ظاهر فيها بش تصب	مْغَيِّمْ مْغَيِّمْ مْغَيِّمْ السّْمَا مْغَيّْمَة لْيُومْ ظَاهِرْ فِيهَا بَشْ تْصُبْ السّْمَا مْغَيّْمَة لْيُومْ ظَاهِرْ فِيهَا بَشْ تْصُبْ
268	تفرهد تفرهد تفرهد تفرهد و شيخ و بقلة ليها تفرهد و شيخ و بقلة ليها	تْفَرْهِدْ تْفَرْهِدْ تْفَرْهِدْ تْفَرْهِدْ وْ شِيخْ وْ بَقْلَة لِيهَا تْفَرْهِدْ وْ شِيخْ وْ بَقْلَة لِيهَا
18162	ضحك ضحك ضحك النكتة لي حكاها مراد تضحك عاللخر  النكتة لي حكاها مراد تضحك عاللخر	تْضَحِّكْ تْضَحِّكْ تْضَحِّكْ النُّكْتَة إِلِّي حْكَاهَا لِي مُرَادْ تْضَحِّكْ عَالْلِّخِرْ النُّكْتَة إِلِّي حْكَاهَا لِي مُرَادْ تْضَحِّكْ عَالْلِّخِرْ
19429	صاحب نكتة صاحب نكتة صاحب نكتة هو صاحب نكتة شبعة ضحك معاه هو صاحب نكتة شبعة ضحك معاه	صَاحِبْ نُكْتَة صَاحِبْ نُكْتَة صَاحِبْ نُكْتَة هُوَّ صَاحِبْ نُكْتَة شَبْعَة ضَحْكْ مْعَاهْ هُوَّ صَاحِبْ نُكْتَة شَبْعَة ضَحْكْ مْعَاهْ
18402	نهار و طولو نهار و طولو نهار و طولو نهار و طولو و هو شاد القهوة نهار و طولو و هو شاد القهوة	نْهَارْ وْ طُولُو نْهَارْ وْ طُولُو نْهَارْ وْ طُولُو نْهَارْ وْ طُولُو وْ هُوَّ شَادْ الْقَهْوَة نْهَارْ وْ طُولُو وْ هُوَّ شَادْ الْقَهْوَة
18392	يجوج و مجوج يجوج و مجوج وسط البلاد معبية تقول يجوج و مجوج وسط البلاد معبية تقول يجوج و مجوج	يَجُوجْ وْ مَجُوجْ يَجُوجْ وْ مَجُوجْ وِسْطْ لِبْلاَدْ مْعَبْيَة تْقُولْ يَجُوجْ وْ مَجُوجْ وِسْطْ لِبْلاَدْ مْعَبْيَة تْقُولْ يَجُوجْ وْ مَجُوجْ
19024	ياس ياس ياس اكثر حاجة تدمر الانسان هي الياس اكثر حاجة تدمر الانسان هي الياس	يَأْسْ يَأْسْ يَأْسْ أَكْثِرْ حَاجَة تْدَمِّرْ الْإِنْسَانْ هِيَّ الْيَأْسْ أَكْثِرْ حَاجَة تْدَمِّرْ الْإِنْسَانْ هِيَّ الْيَأْسْ
19280	احاسيس احاسيس احاسيس الحب يحرك الاحاسيس الكل الحب يحرك الاحاسيس الكل	أَحَاسِيسْ أَحَاسِيسْ أَحَاسِيسْ الْحُبْ يْحَرِّكْ الْأَحَاسِيسْ الْكُلْ الْحُبْ يْحَرِّكْ الْأَحَاسِيسْ الْكُلْ
18893	فيها نسبة عالية مل فيها نسبة عالية مل فيها نسبة عالية مل الحليب فيه نسبة عالية من الكالسيوم الحليب فيه نسبة عالية من الكالسيوم	فِيهَا نِسْبَة عَالْيَة مِلْ فِيهَا نِسْبَة عَالْيَة مِلْ فِيهَا نِسْبَة عَالْيَة مِلْ لِحْلِيبْ فِيهْ نِسْبَة عَالْيَة مِ الْكَالْسْيُومْ لِحْلِيبْ فِيهْ نِسْبَة عَالْيَة مِ الْكَالْسْيُومْ
571	تمحق تمحق تمحق ما خلى فيها شي تمحقت ما خلى فيها شي تمحقت	تِمْحَقْ تِمْحَقْ تِمْحَقْ مَا خَلَّى فِيهَا شَيْ تْمَحْقِتْ مَا خَلَّى فِيهَا شَيْ تْمَحْقِتْ
